runway_trough_mo,current_runway_mo,dscr,debt_to_revenue,operating_margin,revenue_cv,predictability_cv,trend_pct,expense_rev_corr,months_negative,seasonality_strength,log_avg_revenue,has_receivables,dso_days,default_prob_true,default
0.357754,1.184484,-0.054572,0.041365,-0.002257,0.439837,0.539641,16.486228,-0.136964,0.0,0.72059,10.682224,1.0,56.978261,0.1217,0
2.703192,7.645471,2.489158,0.117576,0.292665,0.104382,0.093474,12.055438,1.0,0.0,0.965288,11.394263,0.0,0.0,0.0251,0
-0.697186,-0.697186,0.392709,0.122192,0.047986,0.066568,0.065569,-6.032429,1.0,9.0,0.988234,11.156413,0.0,0.0,0.5094,1
3.010634,15.041329,12.0,0.0,0.357356,0.603766,0.070777,19.45323,1.0,0.0,0.997804,9.900207,0.0,0.0,0.0246,0
0.76126,1.081793,0.807917,0.101029,0.081623,0.122541,0.052069,19.243071,1.0,0.0,0.842484,10.972289,0.0,0.0,0.2597,0
0.445198,2.960619,2.092223,0.024081,0.050382,0.37998,0.446036,26.91111,0.358123,0.0,0.812424,10.848319,1.0,55.62,0.0433,0
0.982968,5.246894,2.772699,0.095577,0.265005,0.606162,0.085963,-0.258949,1.0,0.0,0.999891,10.758349,0.0,0.0,0.186,0
4.425035,8.750184,12.0,0.0,0.187721,0.619895,0.038614,-15.756776,1.0,0.0,0.998887,10.077815,0.0,0.0,0.0761,0
1.558814,7.130377,2.482905,0.126993,0.315311,0.185609,0.112991,32.989729,1.0,0.0,0.831049,11.117142,0.0,0.0,0.0264,0
0.511844,4.494413,12.0,0.0,0.144182,0.140728,0.090997,21.676824,1.0,0.0,0.570183,11.490072,0.0,0.0,0.2452,0
2.169736,5.263292,2.018787,0.12804,0.258486,0.601979,0.039886,6.818419,1.0,0.0,0.999705,11.892063,0.0,0.0,0.0241,0
1.577338,2.919617,1.258214,0.169961,0.213847,0.617929,0.079509,6.059644,1.0,0.0,0.998475,10.244567,0.0,0.0,0.0325,0
-0.406273,1.439234,1.098477,0.147517,0.162044,0.736167,0.027645,4.607748,1.0,6.0,0.99968,11.299468,0.0,0.0,0.0553,0
1.353312,6.363182,3.82859,0.060845,0.23295,0.62559,0.046486,31.785896,1.0,0.0,0.995606,12.079053,0.0,0.0,0.0284,0
0.721754,0.721754,12.0,0.0,-0.066632,0.052428,0.054304,-5.672018,1.0,0.0,0.820934,11.356984,0.0,0.0,0.1991,0
2.757954,10.111643,5.164804,0.057602,0.297501,0.099419,0.029026,16.592492,1.0,0.0,0.385951,11.052988,0.0,0.0,0.022,0
0.957124,4.134185,1.882047,0.134743,0.253593,1.103766,0.087393,8.26952,1.0,0.0,0.99984,10.626814,0.0,0.0,0.1122,0
0.454811,3.58435,12.0,0.0,0.121242,0.095091,0.073902,-14.04116,1.0,0.0,0.799043,10.112638,0.0,0.0,0.8326,1
-1.021649,-0.389914,0.723913,0.170845,0.123677,0.729364,0.112049,-11.733351,1.0,10.0,0.991273,10.579901,0.0,0.0,0.899,1
1.270317,5.777224,4.061337,0.052864,0.214699,0.110939,0.100499,10.830112,1.0,0.0,0.866838,11.317839,0.0,0.0,0.0466,0
3.241976,8.709454,2.675193,0.114252,0.305647,0.084563,0.06166,10.686743,1.0,0.0,0.980362,10.662165,0.0,0.0,0.0246,0
3.541075,13.389794,6.428443,0.05456,0.350733,0.300548,0.047621,16.829851,1.0,0.0,0.998958,10.599638,0.0,0.0,0.0236,1
1.111492,1.379098,0.113342,0.131789,0.014937,0.600202,0.026188,-3.760999,1.0,0.0,0.999858,10.113797,0.0,0.0,0.1142,0
2.947254,7.949939,3.56148,0.06999,0.249268,0.029536,0.027781,0.387778,1.0,0.0,0.895892,10.311916,0.0,0.0,0.0227,0
2.706481,11.121385,3.236569,0.116122,0.375838,0.622257,0.671608,-25.290956,1.0,0.0,0.974888,10.86443,0.0,0.0,0.4622,1
-0.766464,-0.338005,12.0,0.0,-0.052372,0.725287,0.017475,-9.085884,1.0,9.0,0.997521,10.798299,0.0,0.0,0.5866,1
1.814028,8.541166,12.0,0.0,0.208733,0.739948,0.094467,1.195498,1.0,0.0,0.999229,10.858661,0.0,0.0,0.0273,0
2.343951,10.218568,12.0,0.0,0.235953,0.826442,0.698438,69.916196,1.0,0.0,0.948159,10.80546,0.0,0.0,0.2434,0
-1.832915,-1.586536,0.331865,0.138867,0.046085,0.599993,0.031593,-2.220098,1.0,16.0,0.999971,10.971087,0.0,0.0,0.4709,0
3.230846,4.787408,2.308529,0.046431,0.107187,0.293659,0.032611,9.71885,1.0,0.0,0.999718,10.129143,0.0,0.0,0.0443,0
1.021669,12.656259,12.0,0.0,0.322245,0.713717,0.588767,76.282747,1.0,0.0,0.944262,10.428672,0.0,0.0,0.3024,0
5.381647,13.408207,12.0,0.0,0.283105,0.651768,0.080447,-25.64891,1.0,0.0,0.995292,11.006287,0.0,0.0,0.1552,0
4.49773,19.412087,9.351065,0.049612,0.463926,0.606878,0.083829,-8.032771,1.0,0.0,0.998012,10.854087,0.0,0.0,0.0382,0
2.601073,7.925857,2.405964,0.130072,0.312949,0.308076,0.041078,19.847378,1.0,0.0,0.997036,10.569347,0.0,0.0,0.0237,0
1.400297,8.138878,12.0,0.0,0.222681,0.313974,0.027946,19.431995,1.0,0.0,0.998333,11.157421,0.0,0.0,0.0309,0
-0.441732,-0.441732,-0.462471,0.17923,-0.082888,0.730561,0.837752,21.719358,1.0,3.0,0.881005,11.07812,0.0,0.0,0.7072,1
2.509278,9.056059,12.0,0.0,0.249384,0.652395,0.079272,-19.431252,1.0,0.0,0.998506,10.608468,0.0,0.0,0.5597,1
3.138501,15.924432,12.0,0.0,0.352485,0.168536,0.046491,28.264135,1.0,0.0,0.860182,11.129246,0.0,0.0,0.0235,0
2.701827,11.319934,12.0,0.0,0.272217,0.062845,0.05352,-3.735513,1.0,0.0,0.944193,10.902545,0.0,0.0,0.027,0
1.693881,9.319311,3.216833,0.113165,0.364031,0.082672,0.036076,-12.208046,1.0,0.0,0.937651,11.732414,0.0,0.0,0.2672,0
2.888193,11.298028,12.0,0.0,0.264922,1.051274,0.075297,-11.039421,1.0,0.0,0.9991,9.813907,0.0,0.0,0.0453,0
-0.057977,-0.057977,-1.27697,0.029446,-0.037602,0.076343,0.084694,-4.672453,1.0,1.0,0.534738,9.808522,0.0,0.0,0.6196,1
1.678074,1.678074,12.0,0.0,-0.026167,0.122218,0.028601,-20.404045,1.0,0.0,0.987107,10.894031,0.0,0.0,0.2788,1
-0.104858,7.591608,12.0,0.0,0.230388,0.757847,0.040208,25.753079,1.0,2.0,0.983342,10.579207,0.0,0.0,0.1383,0
-1.410327,-1.410327,12.0,0.0,-0.122448,1.084989,0.027925,-0.439406,1.0,9.0,0.999998,10.556664,0.0,0.0,0.1382,0
-0.765363,9.29414,12.0,0.0,0.262604,0.423471,0.423678,49.23429,0.490877,3.0,0.82843,10.873106,1.0,54.350427,0.0718,0
1.812081,6.378349,12.0,0.0,0.171497,0.566416,0.567431,-14.424181,1.0,0.0,0.917925,10.846413,0.0,0.0,0.2438,0
-0.205028,11.39414,12.0,0.0,0.31702,0.745471,0.03279,19.196495,1.0,3.0,0.994154,11.792473,0.0,0.0,0.1919,0
1.759096,10.45842,12.0,0.0,0.240244,0.466166,0.562745,30.198579,0.121616,0.0,0.80595,11.677903,1.0,56.240602,0.0259,0
-2.611878,-2.611878,0.095371,0.148693,0.014181,0.733785,0.040626,-10.065045,1.0,21.0,0.994334,10.969843,0.0,0.0,0.912,1
0.53276,11.653241,12.0,0.0,0.304993,0.73086,0.091245,3.408581,1.0,0.0,0.989351,10.532885,0.0,0.0,0.0677,1
0.991414,26.630629,12.0,0.0,0.505299,0.411214,0.392831,38.700353,0.522365,0.0,0.65354,10.73082,1.0,56.190476,0.0242,0
2.937577,13.61369,12.0,0.0,0.31625,0.062993,0.021053,8.843438,1.0,0.0,0.957429,10.805625,0.0,0.0,0.0227,0
2.259852,12.287072,12.0,0.0,0.303084,0.058029,0.052023,-1.00144,1.0,0.0,0.828838,11.082857,0.0,0.0,0.0257,0
4.736295,16.694378,12.0,0.0,0.342488,0.094078,0.094319,-12.468086,1.0,0.0,0.950568,10.587815,0.0,0.0,0.0877,0
1.007154,1.007154,-1.557244,0.06531,-0.101704,1.074337,0.094638,9.268901,1.0,0.0,0.999469,11.110085,0.0,0.0,0.0497,0
-1.896053,-1.896053,-0.797132,0.169547,-0.135152,1.151186,0.044951,-19.605948,1.0,4.0,0.998531,10.388309,0.0,0.0,0.1382,0
-1.63292,-1.63292,0.112652,0.177302,0.019974,1.0686,0.11328,27.879031,1.0,12.0,0.997124,11.340026,0.0,0.0,0.1046,0
2.807831,7.471354,2.350647,0.085929,0.201988,0.414495,0.451003,-3.674016,-0.101113,0.0,0.955782,11.185172,1.0,55.233577,0.136,0
2.60102,20.449198,12.0,0.0,0.434341,0.287989,0.016808,8.497873,1.0,0.0,0.999876,11.345096,0.0,0.0,0.0216,0
2.905138,11.222854,12.0,0.0,0.265488,0.038404,0.037355,-2.43375,1.0,0.0,0.896824,11.55398,0.0,0.0,0.0299,0
-0.020676,8.756018,3.74428,0.08614,0.322533,0.361596,0.432771,18.286409,0.320135,2.0,0.996066,11.532113,1.0,55.120301,0.0327,0
0.848434,5.373421,12.0,0.0,0.158407,0.344264,0.077066,40.680098,1.0,0.0,0.994516,10.025412,0.0,0.0,0.1332,0
1.775304,3.217601,0.749823,0.148258,0.111167,0.717261,0.046041,8.106564,1.0,0.0,0.999302,11.144366,0.0,0.0,0.0315,0
1.23042,7.849502,3.876917,0.080551,0.312288,0.60297,0.076264,34.215749,1.0,0.0,0.994992,10.6721,0.0,0.0,0.1077,0
2.394967,8.170624,4.125006,0.074586,0.307667,0.636436,0.03923,-21.043214,1.0,0.0,0.997779,10.299628,0.0,0.0,0.8952,1
-1.046177,-1.046177,-2.012103,0.053211,-0.107066,1.169115,0.071239,-18.587739,1.0,4.0,0.998617,9.61545,0.0,0.0,0.1459,0
3.774439,8.604663,6.353225,0.032285,0.205112,0.286614,0.111043,-1.904761,1.0,0.0,0.984236,11.073893,0.0,0.0,0.0274,0
2.140728,3.140652,12.0,0.0,0.018219,0.606705,0.064761,9.925506,1.0,0.0,0.999414,11.602237,0.0,0.0,0.0554,0
2.168284,3.831754,1.230735,0.114718,0.141188,0.62337,0.075894,33.418828,1.0,0.0,0.996731,11.499467,0.0,0.0,0.105,0
3.758201,10.423165,12.0,0.0,0.227573,0.081971,0.030652,-12.455991,1.0,0.0,0.95625,11.522066,0.0,0.0,0.0686,0
2.375068,5.205128,1.712194,0.148119,0.253608,0.599429,0.036108,12.459624,1.0,0.0,0.999024,10.788035,0.0,0.0,0.0235,0
2.704554,6.392087,4.32468,0.041359,0.178863,0.054849,0.043022,5.996508,1.0,0.0,0.979334,10.163746,0.0,0.0,0.0247,0
-5.344992,-5.344992,-0.699673,0.184215,-0.12889,0.697516,0.857447,-19.434426,1.0,23.0,0.934856,9.651203,0.0,0.0,0.9592,1
2.690934,8.074836,6.889731,0.032061,0.220893,0.295828,0.022577,-7.703436,1.0,0.0,0.99867,10.427851,0.0,0.0,0.0459,0
1.376942,8.925399,2.968497,0.123019,0.365182,0.614155,0.702015,50.726482,1.0,0.0,0.899568,11.178375,0.0,0.0,0.3414,1
2.556343,9.043841,11.348772,0.021148,0.240006,0.035774,0.041708,1.715968,1.0,0.0,0.948088,10.741252,0.0,0.0,0.0237,1
0.533011,2.513044,12.0,0.0,0.004532,0.447225,0.555262,5.366606,-0.172285,0.0,0.410892,10.198077,1.0,53.221374,0.2083,0
2.455717,12.239632,12.0,0.0,0.294613,0.324188,0.05307,15.315127,1.0,0.0,0.999941,10.987136,0.0,0.0,0.0259,0
0.591943,4.027201,1.783626,0.108406,0.193356,0.716346,0.08083,-2.777387,1.0,0.0,0.997294,10.739518,0.0,0.0,0.0289,0
2.215201,13.34094,12.0,0.0,0.324279,1.133925,0.025167,-8.37842,1.0,0.0,0.99981,11.066274,0.0,0.0,0.1151,0
1.147966,5.064134,2.423369,0.099192,0.240378,1.06933,0.102335,24.347821,1.0,0.0,0.997536,10.801851,0.0,0.0,0.0767,0
4.048497,7.240461,3.051612,0.067427,0.205762,0.599435,0.021852,-1.704015,1.0,0.0,0.999913,10.85114,0.0,0.0,0.0273,0
5.450981,10.552412,6.141298,0.038904,0.238919,0.612507,0.070233,-11.58589,1.0,0.0,0.998523,11.022469,0.0,0.0,0.0552,0
1.116836,9.037697,12.0,0.0,0.264188,0.671319,0.646635,-19.824483,1.0,0.0,0.889244,11.574692,0.0,0.0,0.9999,1
0.146006,0.604476,0.57548,0.054394,0.031303,0.596015,0.031724,4.904387,1.0,0.0,0.999876,11.033837,0.0,0.0,0.1749,1
2.400001,7.815202,12.0,0.0,0.186994,0.178718,0.07024,28.519371,1.0,0.0,0.980856,11.383317,0.0,0.0,0.0387,0
2.459388,13.456675,7.231995,0.050911,0.368186,0.231825,0.029786,40.183817,1.0,0.0,0.531579,10.719607,0.0,0.0,0.0225,0
1.234069,1.732169,0.586302,0.158592,0.092983,0.597278,0.032727,19.393723,1.0,0.0,0.996248,9.752724,0.0,0.0,0.1006,0
1.578122,7.652516,12.0,0.0,0.210609,0.073704,0.074343,-2.381527,1.0,0.0,0.905103,12.044383,0.0,0.0,0.0921,0
0.035798,2.654375,1.234983,0.159627,0.197137,0.405065,0.458742,18.382383,-0.21574,0.0,0.714855,10.828851,1.0,56.653543,0.0382,0
2.245129,4.516273,2.309601,0.072332,0.167058,0.10293,0.062902,-16.898865,1.0,0.0,0.798492,10.406643,0.0,0.0,0.0979,0
1.594253,5.736981,4.182975,0.046051,0.192631,1.128593,0.06088,6.557724,1.0,0.0,0.99995,10.254052,0.0,0.0,0.0432,0
2.515426,33.871363,12.0,0.018036,0.590831,0.234137,0.090835,38.184555,1.0,0.0,0.99757,11.468475,0.0,0.0,0.0268,0
1.243273,1.898755,1.56129,0.050071,0.078175,0.061178,0.071705,-2.434063,1.0,0.0,0.960612,11.440325,0.0,0.0,0.1111,0
3.835802,28.946978,12.0,0.0,0.51144,0.733471,0.076893,2.148868,1.0,0.0,0.989476,10.565088,0.0,0.0,0.027,0
3.127715,13.742505,12.0,0.0,0.312928,0.312784,0.059628,13.259389,1.0,0.0,0.999305,10.975842,0.0,0.0,0.0259,0
0.328369,3.479404,12.0,0.0,0.087566,0.730301,0.053518,15.912564,1.0,0.0,0.997414,11.91119,0.0,0.0,0.0794,1
2.313305,2.60473,0.62576,0.041375,0.025891,0.613184,0.029591,-16.240211,1.0,0.0,0.998554,10.443801,0.0,0.0,0.0971,1
0.085971,0.227385,-0.148126,0.085458,-0.012659,0.618325,0.037495,-14.544535,1.0,0.0,0.998938,10.513622,0.0,0.0,0.1395,0
2.320627,13.873274,12.0,0.021945,0.338852,0.722831,0.054429,11.159239,1.0,0.0,0.998179,10.129163,0.0,0.0,0.025,0
2.369595,8.193694,12.0,0.0,0.19842,0.091331,0.042512,15.112186,1.0,0.0,0.998662,10.5377,0.0,0.0,0.0253,0
1.624197,6.666112,3.71277,0.067749,0.251535,0.092881,0.107627,-1.897014,1.0,0.0,0.833039,10.094912,0.0,0.0,0.089,0
2.690043,28.163834,12.0,0.0,0.523891,0.293797,0.023997,5.148484,1.0,0.0,0.998196,10.780617,0.0,0.0,0.0222,0
3.421517,12.777909,6.764867,0.051288,0.346954,0.623961,0.043363,42.142048,1.0,0.0,0.992343,11.207972,0.0,0.0,0.026,0
3.339931,15.586899,12.0,0.0,0.323892,0.721557,0.056675,5.66992,1.0,0.0,0.9982,11.22448,0.0,0.0,0.0233,0
2.473574,2.473574,0.955967,0.131998,0.126186,0.355128,0.093681,-19.155416,1.0,0.0,0.997932,12.121894,0.0,0.0,0.1455,0
1.230881,13.30367,12.0,0.0,0.352408,0.61329,0.044643,34.752479,1.0,0.0,0.99424,11.121139,0.0,0.0,0.1742,0
0.552159,3.720578,12.0,0.0,0.087322,0.729649,0.050965,3.595517,1.0,0.0,0.998338,10.98873,0.0,0.0,0.0463,0
3.404335,8.683121,2.256539,0.139003,0.313666,0.513812,0.662338,-9.723118,1.0,0.0,0.828592,10.712538,0.0,0.0,0.5044,1
0.905257,22.457112,12.0,0.0,0.479284,0.225297,0.055659,35.517218,1.0,0.0,0.908727,10.882681,0.0,0.0,0.1461,0
-2.436989,-2.436989,-0.890427,0.111996,-0.099724,0.693403,0.051205,-42.804385,1.0,8.0,0.989338,9.757549,0.0,0.0,0.8873,1
3.088309,6.189734,1.536991,0.145226,0.223211,0.709297,0.056427,-7.115581,1.0,0.0,0.999843,10.436187,0.0,0.0,0.0498,0
-1.26752,-1.137709,-0.282137,0.060526,-0.017077,0.643484,0.035793,-24.544681,1.0,9.0,0.997146,10.164469,0.0,0.0,0.9718,1
4.224105,18.542084,12.0,0.0,0.405065,0.546238,0.632015,12.431633,1.0,0.0,0.843261,10.786753,0.0,0.0,0.2284,0
0.40815,0.40815,12.0,0.0,-0.203561,1.122292,0.019088,-14.174462,1.0,0.0,0.999275,10.738757,0.0,0.0,0.0906,0
2.257551,10.486783,5.93299,0.052686,0.312583,0.111899,0.025369,18.633053,1.0,0.0,0.892128,11.923095,0.0,0.0,0.022,0
2.907832,16.861492,12.0,0.0,0.395362,0.6196,0.03824,-13.901512,1.0,0.0,0.999278,10.731673,0.0,0.0,0.446,0
1.661154,3.406942,12.0,0.0,0.026977,0.726986,0.054252,5.013563,1.0,0.0,0.99895,10.719366,0.0,0.0,0.0407,0
3.766606,15.825909,12.0,0.0,0.345925,0.056969,0.023795,-8.5244,1.0,0.0,0.920045,10.694604,0.0,0.0,0.0481,0
2.997258,5.496085,12.0,0.0,0.056467,0.72876,0.032578,-9.04287,1.0,0.0,0.998347,11.548338,0.0,0.0,0.0607,1
-1.251536,-1.082248,12.0,0.0,-0.068011,0.620441,0.058578,-24.407169,1.0,9.0,0.997081,10.451925,0.0,0.0,0.9799,1
2.742066,2.971867,1.079546,0.156431,0.168874,0.0933,0.033372,-16.462918,1.0,0.0,0.829766,11.148151,0.0,0.0,0.0762,1
2.783449,22.690665,12.0,0.0,0.45308,0.730305,0.044212,8.745363,1.0,0.0,0.99982,10.631027,0.0,0.0,0.0228,0
2.045761,6.336577,1.86917,0.172937,0.32325,1.105113,0.065435,31.757162,1.0,0.0,0.997553,10.077308,0.0,0.0,0.0251,0
0.671574,7.810593,12.0,0.0,0.239185,0.125347,0.040711,-20.052012,1.0,0.0,0.856752,10.489366,0.0,0.0,0.9902,1
3.188934,14.402945,5.793114,0.070718,0.409678,0.6356,0.097008,32.600522,1.0,0.0,0.997594,11.690134,0.0,0.0,0.0252,0
-0.006612,5.743108,6.668121,0.027729,0.1849,0.733819,0.028914,7.758135,1.0,1.0,0.995801,11.137035,0.0,0.0,0.0402,0
6.636836,7.628554,12.0,0.0,0.042701,1.219022,0.045581,-36.653615,1.0,0.0,0.994446,10.788862,0.0,0.0,0.3152,1
1.717137,13.979707,12.0,0.0,0.327727,0.737063,0.052198,-2.372201,1.0,0.0,0.999761,10.83594,0.0,0.0,0.0311,0
2.063122,19.981658,12.0,0.0,0.45226,0.601428,0.057807,13.799576,1.0,0.0,0.999118,10.933754,0.0,0.0,0.2002,0
5.296501,8.557153,12.0,0.0,0.144369,0.655238,0.064283,-29.928553,1.0,0.0,0.995465,10.684604,0.0,0.0,0.1655,0
2.514036,24.481532,12.0,0.0,0.484571,0.178488,0.039922,29.107989,1.0,0.0,0.957612,11.169382,0.0,0.0,0.0238,0
-5.207518,-5.207518,-0.8844,0.161945,-0.143225,0.63603,0.06173,-23.799151,1.0,19.0,0.99558,10.988454,0.0,0.0,0.9986,1
2.556624,16.264855,12.0,0.0,0.381367,0.250281,0.045971,-40.873328,1.0,0.0,0.817039,10.770309,0.0,0.0,0.9674,1
1.756105,8.313336,3.119694,0.100079,0.312215,0.608233,0.686762,-34.738545,1.0,0.0,0.778375,11.866939,0.0,0.0,0.4021,1
-0.501865,-0.31867,12.0,0.0,-0.062073,0.596922,0.108995,-6.24429,1.0,5.0,0.999936,10.542841,0.0,0.0,0.3643,1
0.548368,5.58429,2.67609,0.106348,0.284598,0.045971,0.022523,7.226438,1.0,0.0,0.945383,11.292597,0.0,0.0,0.1419,0
3.929141,9.34267,2.599207,0.130729,0.339792,0.619513,0.109955,-2.662152,1.0,0.0,0.999696,10.48106,0.0,0.0,0.0623,0
2.683059,5.351814,1.96133,0.10445,0.204861,0.157703,0.034018,27.683227,1.0,0.0,0.887847,11.281021,0.0,0.0,0.0695,0
-0.932609,-0.42211,-0.314892,0.02362,-0.007438,0.575616,0.054072,8.37421,1.0,13.0,0.999718,11.334742,0.0,0.0,0.793,0
1.390332,9.97682,12.0,0.0,0.273915,0.065073,0.034919,-8.381913,1.0,0.0,0.955124,11.515736,0.0,0.0,0.3379,0
1.341164,6.13638,12.0,0.0,0.154133,0.717631,0.095454,-18.144821,1.0,0.0,0.964642,10.640658,0.0,0.0,0.5828,0
3.101668,3.133133,12.0,0.0,-0.067916,0.722646,0.079125,-20.401196,1.0,0.0,0.989272,10.752071,0.0,0.0,0.2382,0
4.902238,18.896597,12.0,0.0,0.378378,0.323346,0.029729,-16.098921,1.0,0.0,0.996866,10.535157,0.0,0.0,0.0908,0
2.605317,5.604059,2.082886,0.102689,0.213888,0.319627,0.107603,7.749697,1.0,0.0,0.997465,10.46237,0.0,0.0,0.0283,0
0.146799,1.705078,2.09869,0.03821,0.08019,0.59843,0.023625,21.759839,1.0,0.0,0.99778,11.381614,0.0,0.0,0.2482,0
3.933877,18.099308,12.0,0.0,0.379727,0.112106,0.065357,13.577549,1.0,0.0,0.929388,11.14809,0.0,0.0,0.025,0
5.488196,16.972413,6.605514,0.062972,0.415962,0.757623,0.975914,9.560203,1.0,0.0,0.791263,10.985976,0.0,0.0,0.2701,0
3.652072,6.164428,12.0,0.0,0.098298,0.330802,0.034298,-12.382516,1.0,0.0,0.998918,10.477383,0.0,0.0,0.0846,0
-0.09652,-0.001204,12.0,0.0,-0.135121,0.6713,0.125289,-25.918865,1.0,2.0,0.99641,10.378877,0.0,0.0,0.4049,0
0.630258,8.387639,7.151856,0.040753,0.29146,0.075397,0.035218,10.820454,1.0,0.0,0.938821,10.277725,0.0,0.0,0.158,1
0.888407,4.508349,12.0,0.0,0.140418,0.598656,0.082209,13.432882,1.0,0.0,0.99959,11.078924,0.0,0.0,0.1607,1
3.935633,7.476291,12.0,0.0,0.137836,0.371089,0.031369,-30.508818,1.0,0.0,0.989527,10.751442,0.0,0.0,0.2867,1
-0.201299,14.431377,12.0,0.0,0.357339,0.381966,0.430561,47.646361,0.605209,2.0,0.896355,10.651955,1.0,56.551471,0.0391,0
1.645256,2.310092,1.621874,0.048189,0.078156,0.06066,0.057595,-7.509249,1.0,0.0,0.949858,10.731506,0.0,0.0,0.0662,0
4.107523,7.105085,12.0,0.0,0.122211,0.599635,0.064109,20.802753,1.0,0.0,0.996584,11.734437,0.0,0.0,0.037,0
-0.099409,6.033335,12.0,0.0,0.193716,0.730658,0.013065,10.546082,1.0,3.0,0.996765,11.251699,0.0,0.0,0.183,0
-1.621057,-1.621057,12.0,0.0,-0.181738,0.726808,0.021296,-6.982597,1.0,12.0,0.998422,10.249137,0.0,0.0,0.1963,1
-5.382111,-5.382111,12.0,0.0,-0.330452,1.110184,0.038152,-0.441657,1.0,18.0,0.999997,10.409569,0.0,0.0,0.6367,1
2.935991,8.260407,12.0,0.0,0.163571,0.725695,0.073153,-5.912692,1.0,0.0,0.989211,10.225377,0.0,0.0,0.0316,0
0.482832,0.482832,0.160583,0.180904,0.02905,0.087457,0.028179,-14.927107,1.0,0.0,0.863713,10.538496,0.0,0.0,0.3173,0
0.712049,3.248221,2.257827,0.079827,0.180236,0.107845,0.075619,-13.668287,1.0,0.0,0.91523,10.367529,0.0,0.0,0.9252,0
-0.014298,20.412612,12.0,0.0,0.443575,0.403674,0.423092,34.535387,0.487581,1.0,0.968668,11.411425,1.0,55.602564,0.0386,0
3.010845,8.520336,12.0,0.0,0.190451,0.680202,0.61407,-4.877923,1.0,0.0,0.796556,10.860014,0.0,0.0,0.4788,0
3.422697,10.366734,12.0,0.0,0.216275,0.723593,0.096678,-3.969206,1.0,0.0,0.996258,10.16366,0.0,0.0,0.0459,0
0.677929,8.873396,6.292133,0.049386,0.31074,0.302348,0.023035,0.127779,1.0,0.0,0.999907,10.460819,0.0,0.0,0.1567,0
3.846591,16.407187,4.368841,0.105456,0.46072,0.090382,0.0661,-10.618463,1.0,0.0,0.831377,12.231133,0.0,0.0,0.0566,0
1.864996,1.864996,12.0,0.0,0.007735,0.235479,0.060434,-40.365385,1.0,0.0,0.96275,10.427568,0.0,0.0,0.7989,1
1.454541,14.150619,12.0,0.0,0.35304,0.148828,0.024914,26.245048,1.0,0.0,0.933278,11.792345,0.0,0.0,0.0361,0
2.473943,5.413011,1.526754,0.160626,0.245236,0.718834,0.038393,-5.982182,1.0,0.0,0.996917,11.417722,0.0,0.0,0.0522,0
3.144857,18.206371,12.0,0.0,0.395844,0.091323,0.041491,-14.509414,1.0,0.0,0.873064,11.479079,0.0,0.0,0.0917,0
2.818171,8.32844,12.0,0.0,0.197533,0.629309,0.042344,38.940917,1.0,0.0,0.99496,11.476258,0.0,0.0,0.0294,0
1.739142,1.956628,12.0,0.0,-0.106398,0.741576,0.050005,4.594323,1.0,0.0,0.997043,10.241121,0.0,0.0,0.1135,0
3.139355,5.164562,3.304999,0.034149,0.112864,0.074747,0.019128,12.306519,1.0,0.0,0.881148,11.522708,0.0,0.0,0.048,0
4.063251,10.171488,3.004987,0.111413,0.334795,0.589564,0.082709,24.22918,1.0,0.0,0.996689,11.084374,0.0,0.0,0.026,0
3.255165,16.358253,4.96937,0.094554,0.469872,0.60439,0.022288,16.091169,1.0,0.0,0.998896,11.268861,0.0,0.0,0.0224,0
4.027224,11.063302,3.217349,0.105651,0.339917,0.057335,0.065543,-2.761459,1.0,0.0,0.952541,10.938047,0.0,0.0,0.0364,0
-0.933603,0.833853,1.233106,0.118823,0.146522,0.725432,0.073824,-0.341061,1.0,10.0,0.999447,10.913258,0.0,0.0,0.2369,0
3.981491,7.359809,5.234636,0.040172,0.210284,0.6963,0.064291,-45.940855,1.0,0.0,0.989809,9.891717,0.0,0.0,0.4638,0
-2.158125,-2.158125,-0.163919,0.203598,-0.033373,1.082319,0.018863,17.968715,1.0,11.0,0.999022,11.130772,0.0,0.0,0.0617,0
4.283916,5.814627,12.0,0.0,0.063562,0.315096,0.033203,-13.097361,1.0,0.0,0.995857,11.174601,0.0,0.0,0.1169,0
2.373154,9.737777,3.058443,0.117247,0.358594,0.121582,0.080031,17.832256,1.0,0.0,0.872054,11.477306,0.0,0.0,0.026,0
1.838504,7.386046,12.0,0.0,0.190682,0.175863,0.044341,29.160355,1.0,0.0,0.991671,10.974007,0.0,0.0,0.0371,0
1.546872,16.550624,12.0,0.0,0.39661,0.113087,0.06037,-16.572221,1.0,0.0,0.882602,10.256372,0.0,0.0,0.8729,0
0.359737,5.149505,4.425087,0.049278,0.218061,1.097253,0.020739,3.61672,1.0,0.0,0.999964,11.049635,0.0,0.0,0.201,0
1.373883,2.552577,1.304264,0.170225,0.222019,0.600807,0.029989,-7.097904,1.0,0.0,0.999363,11.414967,0.0,0.0,0.1022,0
1.931086,8.982057,5.838463,0.053096,0.309999,0.64333,0.031959,-26.130438,1.0,0.0,0.996949,11.409155,0.0,0.0,0.9639,1
0.325473,2.079055,12.0,0.0,0.056221,0.640953,0.644761,-23.218153,1.0,0.0,0.971813,11.440056,0.0,0.0,0.8414,1
1.623593,13.196611,7.255537,0.053554,0.388564,0.297717,0.040871,-5.835378,1.0,0.0,0.997545,11.05749,0.0,0.0,0.1254,0
